time,gtx,gty,gtx2,gty2,gt_motion_readings,synthetic_motion_readings,gt_estimote_readings,gt_ids,synthetic_estimote_readings,synthetic_ids
1499182041,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182044,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182047,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182050,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182053,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182056,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182059,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182062,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182065,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182068,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182071,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182074,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182077,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182080,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182083,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182086,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182089,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182092,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182095,3.9113519999999995,2.624945,1.4345709999999998,5.425821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182098,3.9113519999999995,2.624945,1.4345709999999998,5.333083,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182101,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182104,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182107,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182110,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182113,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182116,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182119,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182122,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182125,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182128,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182131,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182134,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182137,3.9113519999999995,2.624945,1.4345709999999998,5.025383000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182140,3.9113519999999995,2.624945,1.4345709999999998,4.625383,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182143,3.9113519999999995,2.624945,1.4345709999999998,3.925383,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['JL04003P'],,
1499182146,3.9113519999999995,2.624945,1.6026040000000001,3.6845790000000003,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['JL04003P'],,
1499182149,3.9113519999999995,2.624945,2.202604,3.675274,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182152,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182155,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182158,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182161,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182164,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182167,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182170,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182173,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182176,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182179,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182182,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182185,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182188,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182191,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182194,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182197,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182200,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182203,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182206,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182209,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182212,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182215,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182218,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182221,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182224,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182227,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182230,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182233,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182236,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182239,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182242,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182245,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182248,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182251,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182254,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182257,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182260,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182263,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182266,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182269,3.9113519999999995,2.624945,3.044479,0.17417950000000001,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
1499182272,3.9113519999999995,2.624945,3.044479,0.8741795,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],,
