time,error,es(x),es(y),gt(x),gt(y)
1499182425,7.072482,0.5,3.5,6.4,7.4
1499182426,7.072482,0.5,3.5,6.4,7.4
1499182427,7.072482,0.5,3.5,6.4,7.4
1499182428,7.072482,0.5,3.5,6.4,7.4
1499182429,7.072482,0.5,3.5,6.4,7.4
1499182430,7.072482,0.5,3.5,6.4,7.4
1499182431,7.072482,0.5,3.5,6.4,7.4
1499182432,7.072482,0.5,3.5,6.4,7.4
1499182433,7.072482,0.5,3.5,6.4,7.4
1499182434,7.072482,0.5,3.5,6.4,7.4
1499182435,7.072482,0.5,3.5,6.4,7.4
1499182436,7.072482,0.5,3.5,6.4,7.4
1499182437,2.126029,5,9,6.4,7.4
1499182438,2.126029,5,9,6.4,7.4
1499182439,5.331041,1.5,9.5,6.4,7.4
1499182440,2.126029,5,9,6.4,7.4
1499182441,2.126029,5,9,6.4,7.4
1499182442,5.331041,1.5,9.5,6.4,7.4
1499182443,5.57853,1,6,6.4,7.4
1499182444,0.979171,6.014286,6.5,6.4,7.4
1499182445,0.979171,6.014286,6.5,6.4,7.4
1499182446,5.57853,1,6,6.4,7.4
1499182447,5.57853,1,6,6.4,7.4
1499182448,5.57853,1,6,6.4,7.4
1499182449,5.331041,1.5,9.5,6.4,7.4
1499182450,5.331041,1.5,9.5,6.4,7.4
1499182451,5.331041,1.5,9.5,6.4,7.4
1499182452,0.979171,6.014286,6.5,6.4,7.4
1499182453,0.979171,6.014286,6.5,6.4,7.4
1499182454,0.979171,6.014286,6.5,6.4,7.4
1499182455,0.979171,6.014286,6.5,6.4,7.4
1499182456,0.979171,6.014286,6.5,6.4,7.4
1499182457,0.979171,6.014286,6.5,6.4,7.4
1499182458,0.979171,6.014286,6.5,6.4,7.4
1499182459,0.979171,6.014286,6.5,6.4,7.4
1499182460,0.979171,6.014286,6.5,6.4,7.4
1499182461,0.979171,6.014286,6.5,6.4,7.4
1499182462,0.979171,6.014286,6.5,6.4,7.4
1499182463,0.979171,6.014286,6.5,6.4,7.4
1499182464,2.360085,4.5,6,6.4,7.4
1499182465,2.360085,4.5,6,6.4,7.4
1499182466,2.360085,4.5,6,6.4,7.4
1499182467,2.360085,4.5,6,6.4,7.4
1499182468,0.979171,6.014286,6.5,6.4,7.4
1499182469,0.979171,6.014286,6.5,6.4,7.4
1499182470,4.002499,5.5,3.5,6.4,7.4
1499182471,4.002499,5.5,3.5,6.4,7.4
1499182472,4.002499,5.5,3.5,6.4,7.4
1499182473,4.234678,2.5,5.75,6.4,7.4
1499182474,5.544367,0.9,6.7,6.4,7.4
