time,error,es(x),es(y),gt(x),gt(y)
1499182324,0.806226,3.5,2.5,3.4,3.3
1499182325,0.806226,3.5,2.5,3.4,3.3
1499182326,0.806226,3.5,2.5,3.4,3.3
1499182327,0.806226,3.5,2.5,3.4,3.3
1499182328,0.806226,3.5,2.5,3.4,3.3
1499182329,0.806226,3.5,2.5,3.4,3.3
1499182330,0.806226,3.5,2.5,3.4,3.3
1499182331,0.806226,3.5,2.5,3.4,3.3
1499182332,0.806226,3.5,2.5,3.4,3.3
1499182333,0.806226,3.5,2.5,3.4,3.3
1499182334,0.806226,3.5,2.5,3.4,3.3
1499182335,0.806226,3.5,2.5,3.4,3.3
1499182336,0.806226,3.5,2.5,3.4,3.3
1499182337,0.806226,3.5,2.5,3.4,3.3
1499182338,0.806226,3.5,2.5,3.4,3.3
1499182339,0.806226,3.5,2.5,3.4,3.3
1499182340,0.806226,3.5,2.5,3.4,3.3
1499182341,0.806226,3.5,2.5,3.4,3.3
1499182342,0.806226,3.5,2.5,3.4,3.3
1499182343,0.806226,3.5,2.5,3.4,3.3
1499182344,0.806226,3.5,2.5,3.4,3.3
1499182346,0.806226,3.5,2.5,3.4,3.3
1499182347,2.418677,5.5,4.5,3.4,3.3
1499182348,2.418677,5.5,4.5,3.4,3.3
1499182349,2.418677,5.5,4.5,3.4,3.3
1499182350,0.806226,3.5,2.5,3.4,3.3
1499182351,0.806226,3.5,2.5,3.4,3.3
1499182352,0.806226,3.5,2.5,3.4,3.3
1499182353,2.953536,5.492308,5.384615,3.4,3.3
1499182355,2.953536,5.492308,5.384615,3.4,3.3
1499182356,0.806226,3.5,2.5,3.4,3.3
1499182357,0.806226,3.5,2.5,3.4,3.3
1499182360,1.213352,2.666667,2.333333,3.4,3.3
1499182361,1.213352,2.666667,2.333333,3.4,3.3
1499182362,1.213352,2.666667,2.333333,3.4,3.3
1499182363,1.213352,2.666667,2.333333,3.4,3.3
1499182364,1.213352,2.666667,2.333333,3.4,3.3
1499182365,2.953536,5.492308,5.384615,3.4,3.3
1499182366,2.953536,5.492308,5.384615,3.4,3.3
1499182367,2.953536,5.492308,5.384615,3.4,3.3
1499182368,1.30384,3.5,2,3.4,3.3
1499182369,1.30384,3.5,2,3.4,3.3
1499182370,1.30384,3.5,2,3.4,3.3
1499182371,1.30384,3.5,2,3.4,3.3
1499182372,1.30384,3.5,2,3.4,3.3
1499182373,1.30384,3.5,2,3.4,3.3
1499182374,1.30384,3.5,2,3.4,3.3
1499182375,1.30384,3.5,2,3.4,3.3
1499182376,1.30384,3.5,2,3.4,3.3
1499182377,1.30384,3.5,2,3.4,3.3
1499182378,1.30384,3.5,2,3.4,3.3
1499182379,1.30384,3.5,2,3.4,3.3
1499182380,1.30384,3.5,2,3.4,3.3
1499182381,1.30384,3.5,2,3.4,3.3
1499182382,1.30384,3.5,2,3.4,3.3
1499182383,2.953536,5.492308,5.384615,3.4,3.3
1499182384,2.953536,5.492308,5.384615,3.4,3.3
1499182385,2.953536,5.492308,5.384615,3.4,3.3
1499182386,2.953536,5.492308,5.384615,3.4,3.3
1499182387,2.953536,5.492308,5.384615,3.4,3.3
1499182388,2.953536,5.492308,5.384615,3.4,3.3
1499182389,1.30384,3.5,2,3.4,3.3
1499182390,1.30384,3.5,2,3.4,3.3
1499182391,1.30384,3.5,2,3.4,3.3
1499182392,1.30384,3.5,2,3.4,3.3
1499182393,1.30384,3.5,2,3.4,3.3
1499182394,1.30384,3.5,2,3.4,3.3
1499182395,1.30384,3.5,2,3.4,3.3
1499182396,1.30384,3.5,2,3.4,3.3
1499182397,1.30384,3.5,2,3.4,3.3
1499182398,1.30384,3.5,2,3.4,3.3
1499182399,1.30384,3.5,2,3.4,3.3
1499182400,1.30384,3.5,2,3.4,3.3
1499182401,1.30384,3.5,2,3.4,3.3
1499182402,1.30384,3.5,2,3.4,3.3
1499182403,1.30384,3.5,2,3.4,3.3
1499182404,1.30384,3.5,2,3.4,3.3
1499182405,1.30384,3.5,2,3.4,3.3
1499182406,1.30384,3.5,2,3.4,3.3
1499182407,1.30384,3.5,2,3.4,3.3
1499182408,1.30384,3.5,2,3.4,3.3
1499182409,1.30384,3.5,2,3.4,3.3
1499182410,1.30384,3.5,2,3.4,3.3
1499182411,1.30384,3.5,2,3.4,3.3
1499182412,1.30384,3.5,2,3.4,3.3
1499182413,1.30384,3.5,2,3.4,3.3
1499182414,1.30384,3.5,2,3.4,3.3
1499182415,1.30384,3.5,2,3.4,3.3
1499182416,1.30384,3.5,2,3.4,3.3
1499182417,1.30384,3.5,2,3.4,3.3
1499182418,1.30384,3.5,2,3.4,3.3
1499182419,1.30384,3.5,2,3.4,3.3
1499182420,1.30384,3.5,2,3.4,3.3
1499182421,1.30384,3.5,2,3.4,3.3
1499182423,1.30384,3.5,2,3.4,3.3
1499182424,1.30384,3.5,2,3.4,3.3
1499182425,1.30384,3.5,2,3.4,3.3
1499182426,1.30384,3.5,2,3.4,3.3
1499182427,1.30384,3.5,2,3.4,3.3
1499182428,1.30384,3.5,2,3.4,3.3
1499182429,1.30384,3.5,2,3.4,3.3
1499182430,1.30384,3.5,2,3.4,3.3
1499182431,1.30384,3.5,2,3.4,3.3
1499182432,1.30384,3.5,2,3.4,3.3
1499182433,1.30384,3.5,2,3.4,3.3
1499182434,1.30384,3.5,2,3.4,3.3
1499182435,1.30384,3.5,2,3.4,3.3
1499182436,1.30384,3.5,2,3.4,3.3
1499182437,1.30384,3.5,2,3.4,3.3
1499182438,1.30384,3.5,2,3.4,3.3
1499182439,1.30384,3.5,2,3.4,3.3
1499182440,1.30384,3.5,2,3.4,3.3
1499182441,1.30384,3.5,2,3.4,3.3
1499182442,1.30384,3.5,2,3.4,3.3
1499182443,1.30384,3.5,2,3.4,3.3
1499182444,1.30384,3.5,2,3.4,3.3
1499182445,1.30384,3.5,2,3.4,3.3
1499182446,1.30384,3.5,2,3.4,3.3
1499182447,1.30384,3.5,2,3.4,3.3
1499182448,1.30384,3.5,2,3.4,3.3
1499182449,1.30384,3.5,2,3.4,3.3
1499182450,1.30384,3.5,2,3.4,3.3
1499182451,1.30384,3.5,2,3.4,3.3
1499182452,1.213352,2.666667,2.333333,3.4,3.3
1499182453,1.213352,2.666667,2.333333,3.4,3.3
1499182454,1.213352,2.666667,2.333333,3.4,3.3
1499182455,1.213352,2.666667,2.333333,3.4,3.3
1499182456,1.213352,2.666667,2.333333,3.4,3.3
1499182457,1.30384,3.5,2,3.4,3.3
1499182458,1.30384,3.5,2,3.4,3.3
1499182459,1.30384,3.5,2,3.4,3.3
1499182460,1.30384,3.5,2,3.4,3.3
